thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,thankyou.started,text_2.started,text_2.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
106,0,106,[np.float64(0.3611111111111111)],[np.float64(0.15888888888888889)],[1],[0],[0],[1.6623805840063142],['target'],106,0,106,0,196.81329099999857,,,,,10,196.80234033300076,196.81329099999857,196.81329099999857,0.020921082992572337,198.46476716599136,[np.float64(0.3611111111111111)],[np.float64(0.15888888888888889)],[1],[0],[0],[1.6623805840063142],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
107,0,107,[np.float64(0.29888888888888887)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.114169166990905],['target'],107,0,107,0,198.494230915996,,,,,10,198.48387991599157,198.494230915996,198.494230915996,0.01895870899898,199.59809737499745,[np.float64(0.29888888888888887)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.114169166990905],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
108,0,108,[np.float64(-0.2911111111111111)],[np.float64(-0.4011111111111111)],[1],[0],[0],[2.423118125007022],['target'],108,0,108,0,199.61748587500188,,,,,5,199.60898412499228,199.61748587500188,199.61748587500188,0.010738625001977198,202.03217474999838,[np.float64(-0.2911111111111111)],[np.float64(-0.4011111111111111)],[1],[0],[0],[2.423118125007022],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
109,0,109,[np.float64(0.11444444444444445)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.8229923750041053],['target'],109,0,109,0,202.0714766250021,,,,,10,202.05808249999245,202.0714766250021,202.0714766250021,0.025745584003743716,203.88111416599713,[np.float64(0.11444444444444445)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.8229923750041053],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
110,0,110,[np.float64(0.39444444444444443)],[np.float64(-0.45666666666666667)],[1],[0],[0],[2.0134809170122026],['target'],110,0,110,0,203.912709790995,,,,,10,203.90192120800202,203.912709790995,203.912709790995,0.020657458997447975,205.91545600000245,[np.float64(0.39444444444444443)],[np.float64(-0.45666666666666667)],[1],[0],[0],[2.0134809170122026],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
111,0,111,[np.float64(-0.4177777777777778)],[np.float64(0.1388888888888889)],[1],[0],[0],[2.51108424999984],['target'],111,0,111,0,205.9482768750022,,,,,10,205.93730816600146,205.9482768750022,205.9482768750022,0.021681124999304302,208.4484344579978,[np.float64(-0.4177777777777778)],[np.float64(0.1388888888888889)],[1],[0],[0],[2.51108424999984],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
112,0,112,[np.float64(-0.16777777777777778)],[np.float64(0.20333333333333334)],[1],[0],[0],[1.365362875003484],['target'],112,0,112,0,208.47643004100246,,,,,10,208.46636941599718,208.47643004100246,208.47643004100246,0.017802332993596792,209.83177779099788,[np.float64(-0.16777777777777778)],[np.float64(0.20333333333333334)],[1],[0],[0],[1.365362875003484],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
113,0,113,[np.float64(0.14888888888888888)],[np.float64(0.23666666666666666)],[1],[0],[0],[1.2146535840001889],['target'],113,0,113,0,209.86074258299777,,,,,10,209.850171625003,209.86074258299777,209.86074258299777,0.0182556669897167,211.06487554099294,[np.float64(0.14888888888888888)],[np.float64(0.23666666666666666)],[1],[0],[0],[1.2146535840001889],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
114,0,114,[np.float64(-0.3022222222222222)],[np.float64(-0.3288888888888889)],[1],[0],[0],[1.1735988330037799],['target'],114,0,114,0,211.08291524999368,,,,,5,211.0750793749903,211.08291524999368,211.08291524999368,0.0100712499988731,212.24875070799317,[np.float64(-0.3022222222222222)],[np.float64(-0.3288888888888889)],[1],[0],[0],[1.1735988330037799],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
115,0,115,[np.float64(0.3433333333333333)],[np.float64(-0.24666666666666667)],[1],[0],[0],[1.8754653749929275],['target'],115,0,115,0,212.28566862500156,,,,,10,212.27285420800035,212.28566862500156,212.28566862500156,0.02393879200099036,214.1483637499914,[np.float64(0.3433333333333333)],[np.float64(-0.24666666666666667)],[1],[0],[0],[1.8754653749929275],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
116,0,116,[np.float64(-0.21555555555555556)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.929741958010709],['target'],116,0,116,0,214.1791540409904,,,,,10,214.16843554099614,214.1791540409904,214.1791540409904,0.01992141699884087,216.09822629099654,[np.float64(-0.21555555555555556)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.929741958010709],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
117,0,117,[np.float64(0.04111111111111111)],[np.float64(0.13444444444444445)],[1],[0],[0],[1.7979571659961948],['target'],117,0,117,0,216.1274907499901,,,,,10,216.11730829099542,216.1274907499901,216.1274907499901,0.018929833997390233,217.91531470799237,[np.float64(0.04111111111111111)],[np.float64(0.13444444444444445)],[1],[0],[0],[1.7979571659961948],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
118,0,118,[np.float64(0.31444444444444447)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.3225707079982385],['target'],118,0,118,0,217.93507504099398,,,,,5,217.9262416249985,217.93507504099398,217.93507504099398,0.010776124996482395,219.248881624997,[np.float64(0.31444444444444447)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.3225707079982385],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
119,0,119,[np.float64(0.025555555555555557)],[np.float64(-0.16777777777777778)],[1],[0],[0],[1.4901499999978114],['target'],119,0,119,0,219.2884780829918,,,,,10,219.27530404100253,219.2884780829918,219.2884780829918,0.026262875006068498,220.76549812499434,[np.float64(0.025555555555555557)],[np.float64(-0.16777777777777778)],[1],[0],[0],[1.4901499999978114],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
120,0,120,[np.float64(-0.33444444444444443)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.455657207989134],['target'],120,0,120,0,220.78587279099156,,,,,5,220.7768258330034,220.78587279099156,220.78587279099156,0.011178540997207165,222.23255037500348,[np.float64(-0.33444444444444443)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.455657207989134],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
121,0,121,[np.float64(-0.47444444444444445)],[np.float64(0.39111111111111113)],[1],[0],[0],[1.7914927499950863],['target'],121,0,121,0,222.26940970799478,,,,,10,222.25691908299632,222.26940970799478,222.26940970799478,0.024210832998505794,224.04845358300372,[np.float64(-0.47444444444444445)],[np.float64(0.39111111111111113)],[1],[0],[0],[1.7914927499950863],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
122,0,122,[np.float64(-0.1511111111111111)],[np.float64(-0.38555555555555554)],[1],[0],[0],[1.3234257500007516],['target'],122,0,122,0,224.06898079099483,,,,,5,224.05932779099385,224.06898079099483,224.06898079099483,0.010731417001807131,225.38284366599692,[np.float64(-0.1511111111111111)],[np.float64(-0.38555555555555554)],[1],[0],[0],[1.3234257500007516],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
123,0,123,[np.float64(-0.013333333333333334)],[np.float64(0.4955555555555556)],[1],[0],[0],[1.7849650830030441],['target'],123,0,123,0,225.40752354099823,,,,,5,225.39768012499553,225.40752354099823,225.40752354099823,0.014648208991275169,227.1827105830016,[np.float64(-0.013333333333333334)],[np.float64(0.4955555555555556)],[1],[0],[0],[1.7849650830030441],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
124,0,124,[np.float64(-0.23777777777777778)],[np.float64(-0.3788888888888889)],[1],[0],[0],[1.4841384580067825],['target'],124,0,124,0,227.2078934579913,,,,,5,227.19714354099415,227.2078934579913,227.2078934579913,0.014273499997216277,228.6813189999957,[np.float64(-0.23777777777777778)],[np.float64(-0.3788888888888889)],[1],[0],[0],[1.4841384580067825],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
125,0,125,"[np.float64(0.31333333333333335), np.float64(0.33111111111111113)]","[np.float64(-0.32555555555555554), np.float64(-0.3411111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.4723603750026086, 2.1544818749971455]","[None, 'target']",125,0,125,0,228.70410345800337,,,,,5,228.69426083299913,228.70410345800337,228.70410345800337,0.012800583004718646,230.8488102909905,"[np.float64(0.31333333333333335), np.float64(0.33111111111111113)]","[np.float64(-0.32555555555555554), np.float64(-0.3411111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.4723603750026086, 2.1544818749971455]","[None, 'target']",,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
126,0,126,[np.float64(0.006666666666666667)],[np.float64(-0.45555555555555555)],[1],[0],[0],[1.3721401250077179],['target'],126,0,126,0,230.87240329099586,,,,,5,230.86187079099182,230.87240329099586,230.87240329099586,0.01289595800335519,232.234072457999,[np.float64(0.006666666666666667)],[np.float64(-0.45555555555555555)],[1],[0],[0],[1.3721401250077179],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
127,0,127,[np.float64(-0.06888888888888889)],[np.float64(-0.4677777777777778)],[1],[0],[0],[1.271825624993653],['target'],127,0,127,0,232.27371987499646,,,,,10,232.26055304099282,232.27371987499646,232.27371987499646,0.026318125004763715,233.53240966600424,[np.float64(-0.06888888888888889)],[np.float64(-0.4677777777777778)],[1],[0],[0],[1.271825624993653],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
128,0,128,[np.float64(-0.015555555555555555)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.4146507919940632],['target'],128,0,128,0,233.56102758299676,,,,,10,233.55069874999754,233.56102758299676,233.56102758299676,0.018156249992898665,234.96539891599969,[np.float64(-0.015555555555555555)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.4146507919940632],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
129,0,129,[np.float64(0.2822222222222222)],[np.float64(0.4411111111111111)],[1],[0],[0],[1.406517374998657],['target'],129,0,129,0,234.9846267910034,,,,,5,234.97627887499402,234.9846267910034,234.9846267910034,0.010729665998951532,236.382864040992,[np.float64(0.2822222222222222)],[np.float64(0.4411111111111111)],[1],[0],[0],[1.406517374998657],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
130,0,130,[np.float64(0.0044444444444444444)],[np.float64(0.4888888888888889)],[1],[0],[0],[1.2186024999973597],['target'],130,0,130,0,236.40755962500407,,,,,5,236.39749829100037,236.40755962500407,236.40755962500407,0.014478708006208763,237.6161618749902,[np.float64(0.0044444444444444444)],[np.float64(0.4888888888888889)],[1],[0],[0],[1.2186024999973597],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
131,0,131,[np.float64(-0.46444444444444444)],[np.float64(-0.11555555555555555)],[1],[0],[0],[1.7071157919999678],['target'],131,0,131,0,237.6547756660002,,,,,10,237.64185720800015,237.6547756660002,237.6547756660002,0.025537416004226543,239.34901666599035,[np.float64(-0.46444444444444444)],[np.float64(-0.11555555555555555)],[1],[0],[0],[1.7071157919999678],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
132,0,132,[np.float64(0.44666666666666666)],[np.float64(-0.14777777777777779)],[1],[0],[0],[1.562600207995274],['target'],132,0,132,0,239.38069204099884,,,,,10,239.36980470799608,239.38069204099884,239.38069204099884,0.02063612500205636,240.93241983299959,[np.float64(0.44666666666666666)],[np.float64(-0.14777777777777779)],[1],[0],[0],[1.562600207995274],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
133,0,133,[np.float64(0.39666666666666667)],[np.float64(-0.1)],[1],[0],[0],[1.3299406660080422],['target'],133,0,133,0,240.96343049999268,,,,,10,240.9524292499991,240.96343049999268,240.96343049999268,0.01985725000849925,242.28241812500346,[np.float64(0.39666666666666667)],[np.float64(-0.1)],[1],[0],[0],[1.3299406660080422],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
134,0,134,[np.float64(0.3688888888888889)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.3734892499924172],['target'],134,0,134,0,242.30215266600135,,,,,5,242.2931056249945,242.30215266600135,242.30215266600135,0.010541332987486385,243.66666508300113,[np.float64(0.3688888888888889)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.3734892499924172],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
135,0,135,[np.float64(-0.40555555555555556)],[np.float64(0.4122222222222222)],[1],[0],[0],[1.623731499988935],['target'],135,0,135,0,243.7044187499996,,,,,10,243.69178325000394,243.7044187499996,243.7044187499996,0.024955374989076518,245.31555562499852,[np.float64(-0.40555555555555556)],[np.float64(0.4122222222222222)],[1],[0],[0],[1.623731499988935],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
136,0,136,[np.float64(-0.04666666666666667)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.081520374995307],['target'],136,0,136,0,245.34489233299973,,,,,10,245.33455812500324,245.34489233299973,245.34489233299973,0.01885441599006299,246.41612966600223,[np.float64(-0.04666666666666667)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.081520374995307],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
137,0,137,[np.float64(0.05)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.0404505420010537],['target'],137,0,137,0,246.4350571660034,,,,,5,246.42680779099464,246.4350571660034,246.4350571660034,0.010530500003369525,247.46732687499025,[np.float64(0.05)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.0404505420010537],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
138,0,138,[np.float64(0.11555555555555555)],[np.float64(0.38555555555555554)],[1],[0],[0],[1.5515692089975346],['target'],138,0,138,0,247.4922295830038,,,,,5,247.4818177499983,247.4922295830038,247.4922295830038,0.014331375001347624,249.03344979099347,[np.float64(0.11555555555555555)],[np.float64(0.38555555555555554)],[1],[0],[0],[1.5515692089975346],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
139,0,139,[np.float64(0.15222222222222223)],[np.float64(-0.2544444444444444)],[1],[0],[0],[1.4739707500120858],['target'],139,0,139,0,249.0707492079964,,,,,10,249.05823229099042,249.0707492079964,249.0707492079964,0.024616333001176827,250.53224608299206,[np.float64(0.15222222222222223)],[np.float64(-0.2544444444444444)],[1],[0],[0],[1.4739707500120858],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
140,0,140,[np.float64(-0.49)],[np.float64(-0.47333333333333333)],[1],[0],[0],[1.5241578339919215],['target'],140,0,140,0,250.5517827500007,,,,,5,250.54304916599358,250.5517827500007,250.5517827500007,0.01065404100518208,252.06727470799524,[np.float64(-0.49)],[np.float64(-0.47333333333333333)],[1],[0],[0],[1.5241578339919215],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
141,0,141,[np.float64(0.3988888888888889)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.5410705829999642],['target'],141,0,141,0,252.10434358299244,,,,,10,252.09163124999031,252.10434358299244,252.10434358299244,0.02419920900138095,253.6327381250012,[np.float64(0.3988888888888889)],[np.float64(-0.14222222222222222)],[1],[0],[0],[1.5410705829999642],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
142,0,142,[np.float64(-0.26222222222222225)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.240108665995649],['target'],142,0,142,0,253.65113741600362,,,,,5,253.64290233299835,253.65113741600362,253.65113741600362,0.010034457998699509,254.8830682909902,[np.float64(-0.26222222222222225)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.240108665995649],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
143,0,143,[np.float64(-0.10888888888888888)],[np.float64(0.23666666666666666)],[1],[0],[0],[1.287124042006326],['target'],143,0,143,0,254.90634499999578,,,,,5,254.89592662500218,254.90634499999578,254.90634499999578,0.012698207996436395,256.1831212910038,[np.float64(-0.10888888888888888)],[np.float64(0.23666666666666666)],[1],[0],[0],[1.287124042006326],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
144,0,144,[np.float64(-0.4)],[np.float64(0.042222222222222223)],[1],[0],[0],[1.1190050000004703],['target'],144,0,144,0,256.20814033299393,,,,,5,256.197957707991,256.20814033299393,256.20814033299393,0.014673792000394315,257.317026040997,[np.float64(-0.4)],[np.float64(0.042222222222222223)],[1],[0],[0],[1.1190050000004703],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
145,0,145,[np.float64(-0.07888888888888888)],[np.float64(0.46)],[1],[0],[0],[1.1183488329988904],['target'],145,0,145,0,257.34215858299285,,,,,5,257.3319266250037,257.34215858299285,257.34215858299285,0.014743624997208826,258.4503390829923,[np.float64(-0.07888888888888888)],[np.float64(0.46)],[1],[0],[0],[1.1183488329988904],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
146,0,146,[np.float64(-0.17666666666666667)],[np.float64(0.09222222222222222)],[1],[0],[0],[1.1081341250101104],['target'],146,0,146,0,258.48683104099473,,,,,10,258.4741471659945,258.48683104099473,258.48683104099473,0.023643542008358054,259.5823221659957,[np.float64(-0.17666666666666667)],[np.float64(0.09222222222222222)],[1],[0],[0],[1.1081341250101104],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
147,0,147,[np.float64(-0.2588888888888889)],[np.float64(0.33111111111111113)],[1],[0],[0],[1.1837374159949832],['target'],147,0,147,0,259.60965737499646,,,,,10,259.5993342080037,259.60965737499646,259.60965737499646,0.016877458998351358,260.7831254579942,[np.float64(-0.2588888888888889)],[np.float64(0.33111111111111113)],[1],[0],[0],[1.1837374159949832],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
148,0,148,[np.float64(-0.3055555555555556)],[np.float64(-0.46)],[1],[0],[0],[1.664433584010112],['target'],148,0,148,0,260.81232283299323,,,,,10,260.80202070799714,260.81232283299323,260.81232283299323,0.01874587500060443,262.4665062080021,[np.float64(-0.3055555555555556)],[np.float64(-0.46)],[1],[0],[0],[1.664433584010112],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
149,0,149,[np.float64(-0.4388888888888889)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.1820492919941898],['target'],149,0,149,0,262.4951304159913,,,,,10,262.4848989579914,262.4951304159913,262.4951304159913,0.018242332997033373,263.666998916,[np.float64(-0.4388888888888889)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.1820492919941898],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
150,0,150,[np.float64(-0.3655555555555556)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.631313042002148],['target'],150,0,150,0,263.69518183299806,,,,,10,263.6849361659988,263.69518183299806,263.69518183299806,0.017785125004593283,265.3162971249985,[np.float64(-0.3655555555555556)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.631313042002148],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
151,0,151,[np.float64(-0.0077777777777777776)],[np.float64(0.35777777777777775)],[1],[0],[0],[1.356571750002331],['target'],151,0,151,0,265.33636862499407,,,,,5,265.32718933299475,265.33636862499407,265.33636862499407,0.010743916995124891,266.6838321660034,[np.float64(-0.0077777777777777776)],[np.float64(0.35777777777777775)],[1],[0],[0],[1.356571750002331],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
152,0,152,[np.float64(0.03333333333333333)],[np.float64(-0.4311111111111111)],[1],[0],[0],[1.8895583330013324],['target'],152,0,152,0,266.72389758299687,,,,,10,266.7103290410014,266.72389758299687,266.72389758299687,0.026333333007642068,268.5999284999998,[np.float64(0.03333333333333333)],[np.float64(-0.4311111111111111)],[1],[0],[0],[1.8895583330013324],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
153,0,153,[np.float64(0.31555555555555553)],[np.float64(-0.4222222222222222)],[1],[0],[0],[1.3574467080034083],['target'],153,0,153,0,268.61910141599947,,,,,5,268.6101003329968,268.61910141599947,268.61910141599947,0.010026499992818572,269.96761700000206,[np.float64(0.31555555555555553)],[np.float64(-0.4222222222222222)],[1],[0],[0],[1.3574467080034083],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
154,0,154,[np.float64(0.3188888888888889)],[np.float64(-0.035555555555555556)],[1],[0],[0],[1.0357233749964507],['target'],154,0,154,0,269.99139045800257,,,,,5,269.98146170799737,269.99139045800257,269.99139045800257,0.013682375007192604,271.0172489999968,[np.float64(0.3188888888888889)],[np.float64(-0.035555555555555556)],[1],[0],[0],[1.0357233749964507],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
155,0,155,[np.float64(0.32555555555555554)],[np.float64(0.26555555555555554)],[1],[0],[0],[1.0028630000015255],['target'],155,0,155,0,271.0408888749953,,,,,5,271.03092483300134,271.0408888749953,271.0408888749953,0.013516999999410473,272.03385141599574,[np.float64(0.32555555555555554)],[np.float64(0.26555555555555554)],[1],[0],[0],[1.0028630000015255],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
156,0,156,[np.float64(-0.3388888888888889)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.572521666996181],['target'],156,0,156,0,272.07356633299787,,,,,10,272.0604117079929,272.07356633299787,272.07356633299787,0.026398041998618282,273.6329657909955,[np.float64(-0.3388888888888889)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.572521666996181],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
157,0,157,[np.float64(-0.08666666666666667)],[np.float64(-0.023333333333333334)],[1],[0],[0],[1.0159847089962568],['target'],157,0,157,0,273.66135683299217,,,,,10,273.6508492080029,273.66135683299217,273.66135683299217,0.017749040998751298,274.6668842079962,[np.float64(-0.08666666666666667)],[np.float64(-0.023333333333333334)],[1],[0],[0],[1.0159847089962568],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
158,0,158,[np.float64(0.20222222222222222)],[np.float64(0.4855555555555556)],[1],[0],[0],[1.6729922500089742],['target'],158,0,158,0,274.6870632499922,,,,,5,274.6779475410003,274.6870632499922,274.6870632499922,0.010913582998909988,276.351012500003,[np.float64(0.20222222222222222)],[np.float64(0.4855555555555556)],[1],[0],[0],[1.6729922500089742],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
159,0,159,[np.float64(-0.45444444444444443)],[np.float64(-0.012222222222222223)],[1],[0],[0],[1.5195493329956662],['target'],159,0,159,0,276.37604404099693,,,,,5,276.36554854099813,276.37604404099693,276.37604404099693,0.014373082987731323,277.8851635829924,[np.float64(-0.45444444444444443)],[np.float64(-0.012222222222222223)],[1],[0],[0],[1.5195493329956662],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
160,0,160,[np.float64(-0.27111111111111114)],[np.float64(0.2822222222222222)],[1],[0],[0],[1.2514273749984568],['target'],160,0,160,0,277.91052079100336,,,,,5,277.89976775000105,277.91052079100336,277.91052079100336,0.014444667001953349,279.1512598749978,[np.float64(-0.27111111111111114)],[np.float64(0.2822222222222222)],[1],[0],[0],[1.2514273749984568],['target'],,,,,004,001,2025-09-27_23h16.44.643,VisualSearch,,2025.1.1,118.97597426778562,2025-09-27 23h16.50.465382 +0530,
