17.2791 	EXP 	fixation: autoDraw = False
17.2791 	EXP 	text: autoDraw = False
17.2791 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.2791 	EXP 	text: height = np.float64(0.05)
17.2791 	EXP 	text: height = np.float64(0.05)
17.2791 	EXP 	text: height = np.float64(0.05)
17.2791 	EXP 	text: text = 'BLUE'
17.2791 	EXP 	fixation: autoDraw = True
17.4150 	EXP 	Device response: <KeyPress from None: t=17.26896370796021, value=r, duration=0.14432704204227775>
17.7696 	INFO 	Keyboard events cleared
17.7696 	EXP 	fixation: autoDraw = False
17.7696 	EXP 	text: autoDraw = True
18.4542 	EXP 	Device response: <KeyPress from None: t=18.4491094580153, value=b, duration=None>
18.4544 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
18.4586 	DATA 	Keypress: b
18.4625 	EXP 	fixation: autoDraw = False
18.4625 	EXP 	text: autoDraw = False
18.4625 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.4625 	EXP 	text: height = np.float64(0.05)
18.4625 	EXP 	text: height = np.float64(0.05)
18.4625 	EXP 	text: height = np.float64(0.05)
18.4625 	EXP 	text: text = 'RED'
18.4625 	EXP 	fixation: autoDraw = True
18.5816 	EXP 	Device response: <KeyPress from None: t=18.4491094580153, value=b, duration=0.12434729200322181>
18.9526 	INFO 	Keyboard events cleared
18.9525 	EXP 	fixation: autoDraw = False
18.9525 	EXP 	text: autoDraw = True
19.7486 	EXP 	Device response: <KeyPress from None: t=19.74599079194013, value=b, duration=None>
19.7489 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
19.7532 	DATA 	Keypress: b
19.7569 	EXP 	fixation: autoDraw = False
19.7569 	EXP 	text: autoDraw = False
19.7569 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.7569 	EXP 	text: height = np.float64(0.05)
19.7569 	EXP 	text: height = np.float64(0.05)
19.7569 	EXP 	text: height = np.float64(0.05)
19.7569 	EXP 	text: text = 'BLUE'
19.7569 	EXP 	fixation: autoDraw = True
19.7785 	WARNING 	t of last frame was 21.62ms (=1/46)
19.8709 	EXP 	Device response: <KeyPress from None: t=19.74599079194013, value=b, duration=0.12042712501715869>
20.2453 	INFO 	Keyboard events cleared
20.2452 	EXP 	fixation: autoDraw = False
20.2452 	EXP 	text: autoDraw = True
20.9650 	EXP 	Device response: <KeyPress from None: t=20.95814329199493, value=r, duration=None>
20.9652 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
20.9694 	DATA 	Keypress: r
20.9732 	EXP 	fixation: autoDraw = False
20.9732 	EXP 	text: autoDraw = False
20.9732 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
