thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,text.stopped,instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,thankyou.started,text_2.started,text_2.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49,0,49,[np.float64(-0.24222222222222223)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.069809416992939],['target'],49,0,49,0,75.32216104200052,,,,,,5,75.31236208300106,75.32216104200052,75.32216104200052,0.01386195899976883,76.38223762500274,[np.float64(-0.24222222222222223)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.069809416992939],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
50,0,50,[np.float64(-0.12333333333333334)],[np.float64(0.3488888888888889)],[1],[0],[0],[1.1578954579890706],['target'],50,0,50,0,76.41903825000918,,,,,,10,76.40650237500085,76.41903825000918,76.41903825000918,0.02410766700631939,77.5644422500045,[np.float64(-0.12333333333333334)],[np.float64(0.3488888888888889)],[1],[0],[0],[1.1578954579890706],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
51,0,51,[np.float64(-0.3244444444444444)],[np.float64(0.47555555555555556)],[1],[0],[0],[1.280897874996299],['target'],51,0,51,0,77.5938589580037,,,,,,10,77.58301345800282,77.5938589580037,77.5938589580037,0.0184252920007566,78.86396324999805,[np.float64(-0.3244444444444444)],[np.float64(0.47555555555555556)],[1],[0],[0],[1.280897874996299],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
52,0,52,[np.float64(0.05)],[np.float64(0.35333333333333333)],[1],[0],[0],[1.2394755830027862],['target'],52,0,52,0,78.88444020799943,,,,,,5,78.87537533299474,78.88444020799943,78.88444020799943,0.01126470899907872,80.11491837499489,[np.float64(0.05)],[np.float64(0.35333333333333333)],[1],[0],[0],[1.2394755830027862],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
53,0,53,[np.float64(0.18222222222222223)],[np.float64(-0.44555555555555554)],[1],[0],[0],[1.9572045840031933],['target'],53,0,53,0,80.15236733300844,,,,,,10,80.14002975000767,80.15236733300844,80.15236733300844,0.024953790998551995,82.0972732079972,[np.float64(0.18222222222222223)],[np.float64(-0.44555555555555554)],[1],[0],[0],[1.9572045840031933],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
54,0,54,"[np.float64(-0.3622222222222222), np.float64(-0.36333333333333334)]","[np.float64(0.4255555555555556), np.float64(0.41555555555555557)]","[1, 1]","[0, 0]","[0, 0]","[1.549083250007243, 2.064922541001579]","[None, 'target']",54,0,54,0,82.12665074999677,,,,,,10,82.11590204200184,82.12665074999677,82.12665074999677,0.01848487499228213,84.18088012500084,"[np.float64(-0.3622222222222222), np.float64(-0.36333333333333334)]","[np.float64(0.4255555555555556), np.float64(0.41555555555555557)]","[1, 1]","[0, 0]","[0, 0]","[1.549083250007243, 2.064922541001579]","[None, 'target']",,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
55,0,55,[np.float64(0.06777777777777778)],[np.float64(-0.21222222222222223)],[1],[0],[0],[1.2902489169937326],['target'],55,0,55,0,84.20194220800477,,,,,,5,84.1924105000071,84.20194220800477,84.20194220800477,0.011342499987222254,85.48272491700482,[np.float64(0.06777777777777778)],[np.float64(-0.21222222222222223)],[1],[0],[0],[1.2902489169937326],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
56,0,56,[np.float64(0.35333333333333333)],[np.float64(0.2922222222222222)],[1],[0],[0],[2.24084104099893],['target'],56,0,56,0,85.51977579199593,,,,,,10,85.50692833300855,85.51977579199593,85.51977579199593,0.024045250000199303,87.74782129199593,[np.float64(0.35333333333333333)],[np.float64(0.2922222222222222)],[1],[0],[0],[2.24084104099893],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
57,0,57,[np.float64(-0.36444444444444446)],[np.float64(0.4088888888888889)],[1],[0],[0],[1.5896582910063444],['target'],57,0,57,0,87.76861591699708,,,,,,5,87.75952687500103,87.76861591699708,87.76861591699708,0.011538584003574215,89.34925324999494,[np.float64(-0.36444444444444446)],[np.float64(0.4088888888888889)],[1],[0],[0],[1.5896582910063444],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
58,0,58,[np.float64(0.47444444444444445)],[np.float64(-0.11777777777777777)],[1],[0],[0],[1.9846917500108248],['target'],58,0,58,0,89.37368358300591,,,,,,5,89.36323720800283,89.37368358300591,89.37368358300591,0.013832333002937958,91.34799045800173,[np.float64(0.47444444444444445)],[np.float64(-0.11777777777777777)],[1],[0],[0],[1.9846917500108248],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
59,0,59,[np.float64(-0.05444444444444444)],[np.float64(-0.40555555555555556)],[1],[0],[0],[1.5863447919982718],['target'],59,0,59,0,91.37299179199908,,,,,,5,91.36234879199765,91.37299179199908,91.37299179199908,0.014207125001121312,92.9487593750091,[np.float64(-0.05444444444444444)],[np.float64(-0.40555555555555556)],[1],[0],[0],[1.5863447919982718],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
60,0,60,[np.float64(0.42)],[np.float64(0.45222222222222225)],[1],[0],[0],[1.8856862919928972],['target'],60,0,60,0,92.97392091700749,,,,,,5,92.96350991699728,92.97392091700749,92.97392091700749,0.014595041997381486,94.84926033300871,[np.float64(0.42)],[np.float64(0.45222222222222225)],[1],[0],[0],[1.8856862919928972],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
61,0,61,[np.float64(-0.005555555555555556)],[np.float64(-0.4688888888888889)],[1],[0],[0],[1.8920293749979464],['target'],61,0,61,0,94.88519512499624,,,,,,10,94.87275875000341,94.88519512499624,94.88519512499624,0.023339999999734573,96.76482974999817,[np.float64(-0.005555555555555556)],[np.float64(-0.4688888888888889)],[1],[0],[0],[1.8920293749979464],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
62,0,62,"[np.float64(-0.1322222222222222), np.float64(-0.11666666666666667)]","[np.float64(-0.35555555555555557), np.float64(-0.35444444444444445)]","[1, 1]","[0, 0]","[0, 0]","[1.2556834999995772, 1.8886440000060247]","[None, 'target']",62,0,62,0,96.78524445800576,,,,,,5,96.77595508300874,96.78524445800576,96.78524445800576,0.010983999993186444,98.66466087500157,"[np.float64(-0.1322222222222222), np.float64(-0.11666666666666667)]","[np.float64(-0.35555555555555557), np.float64(-0.35444444444444445)]","[1, 1]","[0, 0]","[0, 0]","[1.2556834999995772, 1.8886440000060247]","[None, 'target']",,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
63,0,63,[np.float64(-0.10777777777777778)],[np.float64(-0.015555555555555555)],[1],[0],[0],[1.4020687500014901],['target'],63,0,63,0,98.69004158300231,,,,,,5,98.67929704200651,98.69004158300231,98.69004158300231,0.014454957999987528,100.08142566699826,[np.float64(-0.10777777777777778)],[np.float64(-0.015555555555555555)],[1],[0],[0],[1.4020687500014901],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
64,0,64,[np.float64(0.12333333333333334)],[np.float64(-0.035555555555555556)],[1],[0],[0],[1.0694979169929866],['target'],64,0,64,0,100.1062225420028,,,,,,5,100.09592216700548,100.1062225420028,100.1062225420028,0.014345458010211587,101.16548345799674,[np.float64(0.12333333333333334)],[np.float64(-0.035555555555555556)],[1],[0],[0],[1.0694979169929866],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
65,0,65,[np.float64(-0.15666666666666668)],[np.float64(-0.4211111111111111)],[1],[0],[0],[1.5235124999890104],['target'],65,0,65,0,101.20412795800075,,,,,,10,101.19117987500795,101.20412795800075,101.20412795800075,0.025540624992572702,102.71473279199563,[np.float64(-0.15666666666666668)],[np.float64(-0.4211111111111111)],[1],[0],[0],[1.5235124999890104],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
66,0,66,[np.float64(-0.3288888888888889)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.1073717090039281],['target'],66,0,66,0,102.73357650000253,,,,,,5,102.7255530830007,102.73357650000253,102.73357650000253,0.010677499987650663,103.83299287500267,[np.float64(-0.3288888888888889)],[np.float64(-0.16333333333333333)],[1],[0],[0],[1.1073717090039281],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
67,0,67,[np.float64(-0.15333333333333332)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.3691764999966836],['target'],67,0,67,0,103.85679670800164,,,,,,5,103.84663629200077,103.85679670800164,103.85679670800164,0.013488166994648054,105.21587737499794,[np.float64(-0.15333333333333332)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.3691764999966836],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
68,0,68,[np.float64(0.03)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.0328879589942517],['target'],68,0,68,0,105.30812379199779,,,,,,10,105.29895804199623,105.30812379199779,105.30812379199779,0.08291237500088755,106.3318965829967,[np.float64(0.03)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.0328879589942517],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
69,0,69,[np.float64(-0.23444444444444446)],[np.float64(-0.11444444444444445)],[1],[0],[0],[1.2067435830103932],['target'],69,0,69,0,106.35120462499617,,,,,,5,106.34234966700024,106.35120462499617,106.35120462499617,0.010306083000614308,107.54916058300296,[np.float64(-0.23444444444444446)],[np.float64(-0.11444444444444445)],[1],[0],[0],[1.2067435830103932],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
70,0,70,[np.float64(-0.33666666666666667)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.022866500003147],['target'],70,0,70,0,107.58854633300507,,,,,,10,107.57552516700525,107.58854633300507,107.58854633300507,0.026207000002614222,108.59842787499656,[np.float64(-0.33666666666666667)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.022866500003147],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
71,0,71,[np.float64(-0.43333333333333335)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.3419098749873228],['target'],71,0,71,0,108.61652487500396,,,,,,5,108.6085917080054,108.61652487500396,108.61652487500396,0.010036417006631382,109.95057149999775,[np.float64(-0.43333333333333335)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.3419098749873228],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
72,0,72,[np.float64(0.3244444444444444)],[np.float64(0.1288888888888889)],[1],[0],[0],[1.3390151249914197],['target'],72,0,72,0,109.98860462500306,,,,,,10,109.97613091699895,109.98860462500306,109.98860462500306,0.025405874999705702,111.31518800000777,[np.float64(0.3244444444444444)],[np.float64(0.1288888888888889)],[1],[0],[0],[1.3390151249914197],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
73,0,73,[np.float64(0.30444444444444446)],[np.float64(-0.03777777777777778)],[1],[0],[0],[1.0972933750017546],['target'],73,0,73,0,111.34500245800882,,,,,,10,111.33464545800234,111.34500245800882,111.34500245800882,0.019306458008941263,112.43198145800852,[np.float64(0.30444444444444446)],[np.float64(-0.03777777777777778)],[1],[0],[0],[1.0972933750017546],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
74,0,74,"[np.float64(0.02666666666666667), np.float64(0.027777777777777776)]","[np.float64(0.45), np.float64(0.45111111111111113)]","[1, 1]","[0, 0]","[0, 0]","[1.156800166994799, 1.6406987920054235]","[None, 'target']",74,0,74,0,112.45019987500564,,,,,,5,112.44201008300297,112.45019987500564,112.45019987500564,0.009902374993544072,114.08277799999632,"[np.float64(0.02666666666666667), np.float64(0.027777777777777776)]","[np.float64(0.45), np.float64(0.45111111111111113)]","[1, 1]","[0, 0]","[0, 0]","[1.156800166994799, 1.6406987920054235]","[None, 'target']",,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
75,0,75,[np.float64(0.17666666666666667)],[np.float64(0.04888888888888889)],[1],[0],[0],[1.101779875010834],['target'],75,0,75,0,114.10830112500116,,,,,,5,114.09782629199617,114.10830112500116,114.10830112500116,0.014865542005281895,115.19966129200475,[np.float64(0.17666666666666667)],[np.float64(0.04888888888888889)],[1],[0],[0],[1.101779875010834],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
76,0,76,[np.float64(0.29)],[np.float64(0.4011111111111111)],[1],[0],[0],[1.2419575829990208],['target'],76,0,76,0,115.23521675000666,,,,,,10,115.22280462499475,115.23521675000666,115.23521675000666,0.02301154199813027,116.46481379200122,[np.float64(0.29)],[np.float64(0.4011111111111111)],[1],[0],[0],[1.2419575829990208],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
77,0,77,[np.float64(-0.35333333333333333)],[np.float64(-0.027777777777777776)],[1],[0],[0],[1.6407317909906851],['target'],77,0,77,0,116.48582604200055,,,,,,5,116.476197416996,116.48582604200055,116.48582604200055,0.011226624992559664,118.11699729200336,[np.float64(-0.35333333333333333)],[np.float64(-0.027777777777777776)],[1],[0],[0],[1.6407317909906851],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
78,0,78,[np.float64(-0.31333333333333335)],[np.float64(0.23666666666666666)],[1],[0],[0],[1.0349814999935916],['target'],78,0,78,0,118.14063229200838,,,,,,5,118.13034679200791,118.14063229200838,118.14063229200838,0.013191709003876895,119.16539387499506,[np.float64(-0.31333333333333335)],[np.float64(0.23666666666666666)],[1],[0],[0],[1.0349814999935916],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
79,0,79,[np.float64(-0.3322222222222222)],[np.float64(-0.45222222222222225)],[1],[0],[0],[1.3256743750098394],['target'],79,0,79,0,119.20233466700302,,,,,,10,119.18979304200911,119.20233466700302,119.20233466700302,0.02424141700612381,120.51551162499527,[np.float64(-0.3322222222222222)],[np.float64(-0.45222222222222225)],[1],[0],[0],[1.3256743750098394],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
80,0,80,[np.float64(0.2866666666666667)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.513607792003313],['target'],80,0,80,0,120.54515945800813,,,,,,10,120.53486520799925,120.54515945800813,120.54515945800813,0.019209667007089593,122.04852362499514,[np.float64(0.2866666666666667)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.513607792003313],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
81,0,81,[np.float64(0.2222222222222222)],[np.float64(0.14)],[1],[0],[0],[1.2640275419980753],['target'],81,0,81,0,122.07896579199587,,,,,,10,122.06851816699782,122.07896579199587,122.07896579199587,0.019847540999762714,123.33259616700525,[np.float64(0.2222222222222222)],[np.float64(0.14)],[1],[0],[0],[1.2640275419980753],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
82,0,82,[np.float64(-0.47555555555555556)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.456169334007427],['target'],82,0,82,0,123.35254391700437,,,,,,5,123.34358570800396,123.35254391700437,123.35254391700437,0.01084620899928268,124.7998254999984,[np.float64(-0.47555555555555556)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.456169334007427],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
83,0,83,[np.float64(0.4266666666666667)],[np.float64(-0.3422222222222222)],[1],[0],[0],[2.22331962500175],['target'],83,0,83,0,124.83838179199665,,,,,,10,124.82547875000455,124.83838179199665,124.83838179199665,0.02549229199939873,127.0488411670085,[np.float64(0.4266666666666667)],[np.float64(-0.3422222222222222)],[1],[0],[0],[2.22331962500175],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
84,0,84,[np.float64(-0.30333333333333334)],[np.float64(0.48)],[1],[0],[0],[1.7241377089958405],['target'],84,0,84,0,127.0679904580029,,,,,,5,127.05945958300435,127.0679904580029,127.0679904580029,0.010476040988578461,128.78366749999986,[np.float64(-0.30333333333333334)],[np.float64(0.48)],[1],[0],[0],[1.7241377089958405],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
85,0,85,[np.float64(0.016666666666666666)],[np.float64(-0.28444444444444444)],[1],[0],[0],[2.2511226670030737],['target'],85,0,85,0,128.8084465830034,,,,,,5,128.79817820800235,128.8084465830034,128.8084465830034,0.014355749997776002,131.04935858299723,[np.float64(0.016666666666666666)],[np.float64(-0.28444444444444444)],[1],[0],[0],[2.2511226670030737],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
86,0,86,[np.float64(-0.10333333333333333)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.2092131670069648],['target'],86,0,86,0,131.08583133299544,,,,,,10,131.0731785829994,131.08583133299544,131.08583133299544,0.02366500000061933,132.28243037499487,[np.float64(-0.10333333333333333)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.2092131670069648],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
87,0,87,[np.float64(-0.24333333333333335)],[np.float64(0.46444444444444444)],[1],[0],[0],[1.2163248750002822],['target'],87,0,87,0,132.30919808300678,,,,,,10,132.29964429199754,132.30919808300678,132.30919808300678,0.017084124992834404,133.51602066699706,[np.float64(-0.24333333333333335)],[np.float64(0.46444444444444444)],[1],[0],[0],[1.2163248750002822],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
88,0,88,[np.float64(0.48444444444444446)],[np.float64(-0.41888888888888887)],[1],[0],[0],[1.6303177079971647],['target'],88,0,88,0,133.54609608299506,,,,,,10,133.53557599999476,133.54609608299506,133.54609608299506,0.01940679100516718,135.16594866699597,[np.float64(0.48444444444444446)],[np.float64(-0.41888888888888887)],[1],[0],[0],[1.6303177079971647],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
89,0,89,[np.float64(-0.04111111111111111)],[np.float64(-0.057777777777777775)],[1],[0],[0],[1.1127353749907343],['target'],89,0,89,0,135.19754820800154,,,,,,10,135.1866043330083,135.19754820800154,135.19754820800154,0.020507082997937687,136.2993890420039,[np.float64(-0.04111111111111111)],[np.float64(-0.057777777777777775)],[1],[0],[0],[1.1127353749907343],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
90,0,90,"[np.float64(-0.5055555555555555), np.float64(-0.4911111111111111)]","[np.float64(-0.2633333333333333), np.float64(-0.26)]","[1, 1]","[0, 0]","[0, 0]","[1.3636060830031056, 1.9299584999971557]","[None, 'target']",90,0,90,0,136.32935258300859,,,,,,10,136.31887395800732,136.32935258300859,136.32935258300859,0.019340542014106177,138.2488818330021,"[np.float64(-0.5055555555555555), np.float64(-0.4911111111111111)]","[np.float64(-0.2633333333333333), np.float64(-0.26)]","[1, 1]","[0, 0]","[0, 0]","[1.3636060830031056, 1.9299584999971557]","[None, 'target']",,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
91,0,91,[np.float64(0.2911111111111111)],[np.float64(0.45111111111111113)],[1],[0],[0],[2.530481707988656],['target'],91,0,91,0,138.2811297080043,,,,,,10,138.27008133300114,138.2811297080043,138.2811297080043,0.02103237499250099,140.80061308300355,[np.float64(0.2911111111111111)],[np.float64(0.45111111111111113)],[1],[0],[0],[2.530481707988656],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
92,0,92,[np.float64(-0.023333333333333334)],[np.float64(-0.30777777777777776)],[1],[0],[0],[1.346100957991439],['target'],92,0,92,0,140.8304943330004,,,,,,10,140.81991162500344,140.8304943330004,140.8304943330004,0.01915387500775978,142.16607691699755,[np.float64(-0.023333333333333334)],[np.float64(-0.30777777777777776)],[1],[0],[0],[1.346100957991439],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
93,0,93,[np.float64(0.33111111111111113)],[np.float64(0.4988888888888889)],[1],[0],[0],[1.5898484579956857],['target'],93,0,93,0,142.18448120800895,,,,,,5,142.17645491700387,142.18448120800895,142.18448120800895,0.010233041000901721,143.76638829200238,[np.float64(0.33111111111111113)],[np.float64(0.4988888888888889)],[1],[0],[0],[1.5898484579956857],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
94,0,94,[np.float64(0.30666666666666664)],[np.float64(-0.3622222222222222)],[1],[0],[0],[1.4242802920052782],['target'],94,0,94,0,143.8050432500022,,,,,,10,143.79187337499752,143.8050432500022,143.8050432500022,0.02531533400178887,145.21618725000008,[np.float64(0.30666666666666664)],[np.float64(-0.3622222222222222)],[1],[0],[0],[1.4242802920052782],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
95,0,95,[np.float64(-0.034444444444444444)],[np.float64(-0.06444444444444444)],[1],[0],[0],[1.2571670420002192],['target'],95,0,95,0,145.23377333300596,,,,,,5,145.2260559169954,145.23377333300596,145.23377333300596,0.00974112500261981,146.48328116700577,[np.float64(-0.034444444444444444)],[np.float64(-0.06444444444444444)],[1],[0],[0],[1.2571670420002192],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
96,0,96,[np.float64(-0.4166666666666667)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.2205137919954723],['target'],96,0,96,0,146.506047457995,,,,,,5,146.49606295800186,146.506047457995,146.506047457995,0.012627457996131852,147.7166417499975,[np.float64(-0.4166666666666667)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.2205137919954723],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
97,0,97,[np.float64(-0.3566666666666667)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.0697329590038862],['target'],97,0,97,0,147.74098333300208,,,,,,5,147.7303927920002,147.74098333300208,147.74098333300208,0.013598167002783157,148.80018891699729,[np.float64(-0.3566666666666667)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.0697329590038862],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
98,0,98,[np.float64(-0.20555555555555555)],[np.float64(0.3011111111111111)],[1],[0],[0],[1.5539616250025574],['target'],98,0,98,0,148.82379287500225,,,,,,5,148.8135667500028,148.82379287500225,148.82379287500225,0.013223874993855134,150.3675855830079,[np.float64(-0.20555555555555555)],[np.float64(0.3011111111111111)],[1],[0],[0],[1.5539616250025574],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
99,0,99,[np.float64(-0.48777777777777775)],[np.float64(-0.2877777777777778)],[1],[0],[0],[1.3755665839998983],['target'],99,0,99,0,150.40252975000476,,,,,,10,150.3905630829977,150.40252975000476,150.40252975000476,0.022841957994387485,151.76617487499607,[np.float64(-0.48777777777777775)],[np.float64(-0.2877777777777778)],[1],[0],[0],[1.3755665839998983],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
100,0,100,[np.float64(-0.006666666666666667)],[np.float64(0.49666666666666665)],[1],[0],[0],[1.5569331660080934],['target'],100,0,100,0,151.78700054199726,,,,,,5,151.77745620800124,151.78700054199726,151.78700054199726,0.011140875009004958,153.3344727079966,[np.float64(-0.006666666666666667)],[np.float64(0.49666666666666665)],[1],[0],[0],[1.5569331660080934],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
101,0,101,[np.float64(0.31777777777777777)],[np.float64(-0.09)],[1],[0],[0],[1.2016322090057656],['target'],101,0,101,0,153.36033350000798,,,,,,5,153.34935566700005,153.36033350000798,153.36033350000798,0.014702291999128647,154.5510517500079,[np.float64(0.31777777777777777)],[np.float64(-0.09)],[1],[0],[0],[1.2016322090057656],['target'],,,,,002,001,2025-09-27_22h53.39.950,VisualSearch,,2025.1.1,120.84750451576377,2025-09-27 22h53.45.934031 +0530,
