word,colour,stim_condition,correct_resp,stim_wordtype,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
ANGER,yellow,I,y,E,73,33,1,y,1,0.49076908299321076,None,1,33,73,7,102.87539808399742,,,,,,,,,102.86737400000129,102.87539808399742,103.36044816699723,103.36044816699723,103.36044816699723,103.86227433399472,y,1,0.49076908299321076,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,blue,I,b,N,74,34,1,b,1,1.6037702910034568,None,1,34,74,39,103.87463866699545,,,,,,,,,103.86700516699784,103.87463866699545,104.3604347090004,104.3604347090004,104.3604347090004,105.9682420839963,b,1,1.6037702910034568,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,blue,C,b,N,75,35,1,b,1,0.4491765420025331,None,1,35,75,28,105.98050387499825,,,,,,,,,105.97250029199495,105.98050387499825,106.46995741700084,106.46995741700084,106.46995741700084,106.92935308400047,b,1,0.4491765420025331,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,blue,I,b,E,76,36,1,b,1,1.5498386670005857,None,1,36,76,11,106.94281908399716,,,,,,,,,106.93481887500093,106.94281908399716,107.42741941699933,107.42741941699933,107.42741941699933,108.9795234589983,b,1,1.5498386670005857,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BALL,green,I,g,N,77,37,1,g,1,0.5553191240032902,None,1,37,77,31,108.9923394169964,,,,,,,,,108.98437008399924,108.9923394169964,109.47692091699719,109.47692091699719,109.47692091699719,110.0350204169954,g,1,0.5553191240032902,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,yellow,C,y,N,78,38,1,y,1,0.5659609159993124,None,1,38,78,24,110.04719808400114,,,,,,,,,110.03952258399659,110.04719808400114,110.52734154200152,110.52734154200152,110.52734154200152,111.09606520899979,y,1,0.5659609159993124,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,yellow,C,y,E,79,39,1,y,1,1.190244707999227,None,1,39,79,4,111.10890329199901,,,,,,,,,111.10133920899534,111.10890329199901,111.59406537500035,111.59406537500035,111.59406537500035,112.79624262500147,y,1,1.190244707999227,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,red,I,r,E,80,0,2,y,0,0.47010012499958975,None,2,0,80,5,112.8057547089993,,,,,,,,,112.79737058399769,112.8057547089993,113.29423237499577,113.29423237499577,113.29423237499577,113.78056862499943,y,0,0.47010012499958975,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEN,yellow,I,y,N,81,1,2,y,1,0.8248385830011102,None,2,1,81,33,113.79430733399931,,,,,,,,,113.78516758399928,113.79430733399931,114.2774292499962,114.2774292499962,114.2774292499962,115.11307704199862,y,1,0.8248385830011102,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
TREE,green,C,g,N,82,2,2,g,1,0.5699131660003331,None,2,2,82,26,115.12622904199816,,,,,,,,,115.11823291699693,115.12622904199816,115.61038274999737,115.61038274999737,115.61038274999737,116.18568499999674,g,1,0.5699131660003331,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LOVE,blue,I,b,E,83,3,2,b,1,0.6352394999994431,None,2,3,83,1,116.19761958399613,,,,,,,,,116.19024291700043,116.19761958399613,116.68714916699537,116.68714916699537,116.68714916699537,117.32993783400161,b,1,0.6352394999994431,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SAFETY,yellow,I,r,E,84,4,2,y,0,1.0656362080044346,None,2,4,84,13,117.34260991699557,,,,,,,,,117.33490829199582,117.34260991699557,117.82777820900083,117.82777820900083,117.82777820900083,118.89641549999942,y,0,1.0656362080044346,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,green,I,g,N,85,5,2,g,1,0.4158856249996461,None,2,5,85,25,118.9093132919952,,,,,,,,,118.90171299999929,118.9093132919952,119.39451270899735,119.39451270899735,119.39451270899735,119.81300170900067,g,1,0.4158856249996461,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,blue,I,b,E,86,6,2,b,1,1.2059107500026585,None,2,6,86,11,119.8261074999973,,,,,,,,,119.818379833996,119.8261074999973,120.31142474999797,120.31142474999797,120.31142474999797,121.51881874999526,b,1,1.2059107500026585,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
HAPPINESS,yellow,C,y,E,87,7,2,g,0,0.8625343329986208,None,2,7,87,14,121.53089383399492,,,,,,,,,121.52408337499946,121.53089383399492,122.02086516699637,122.02086516699637,122.02086516699637,122.88627891700162,g,0,0.8625343329986208,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BUS,yellow,C,y,N,88,8,2,y,1,1.1957264999946347,None,2,8,88,36,122.89772091699706,,,,,,,,,122.89058891699824,122.89772091699706,123.38877783399948,123.38877783399948,123.38877783399948,124.5861988339966,y,1,1.1957264999946347,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ROSE,blue,I,b,N,89,9,2,b,1,1.5049257499995292,None,2,9,89,35,124.59781420899526,,,,,,,,,124.59060287499597,124.59781420899526,125.08659999999509,125.08659999999509,125.08659999999509,126.59687095900154,b,1,1.5049257499995292,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ROSE,red,C,r,N,90,10,2,r,1,1.2298007080025855,None,2,10,90,34,126.60633458400116,,,,,,,,,126.59788579199812,126.60633458400116,127.0947307499955,127.0947307499955,127.0947307499955,128.33002220899652,r,1,1.2298007080025855,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEACE,red,I,r,E,91,11,2,r,1,1.3712541659988347,None,2,11,91,3,128.34417883399874,,,,,,,,,128.33681879199867,128.34417883399874,128.82826537499932,128.82826537499932,128.82826537499932,130.2032214589999,r,1,1.3712541659988347,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEN,blue,C,b,N,92,12,2,b,1,0.5752450829968438,None,2,12,92,32,130.21440220899967,,,,,,,,,130.20751383400057,130.21440220899967,130.70527170899732,130.70527170899732,130.70527170899732,131.28628220899554,b,1,0.5752450829968438,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ANGER,yellow,I,y,E,93,13,2,y,1,1.3489921660002437,None,2,13,93,7,131.2986572919981,,,,,,,,,131.29180179199466,131.2986572919981,131.78757137499633,131.78757137499633,131.78757137499633,133.1473375419955,y,1,1.3489921660002437,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,yellow,C,y,N,94,14,2,y,1,0.6406202919970383,None,2,14,94,24,133.16016162499727,,,,,,,,,133.15262308399542,133.16016162499727,133.6449989169996,133.6449989169996,133.6449989169996,134.29720966699824,y,1,0.6406202919970383,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,blue,C,b,N,95,15,2,b,1,0.6604491239995696,None,2,15,95,28,134.31116904199735,,,,,,,,,134.30355304199475,134.31116904199735,134.79513904199848,134.79513904199848,134.79513904199848,135.46360091699898,b,1,0.6604491239995696,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SKY,red,I,r,N,96,16,2,r,1,0.7649052499982645,None,2,16,96,21,135.47522300000128,,,,,,,,,135.46804200000042,135.47522300000128,135.96174633399642,135.96174633399642,135.96174633399642,136.7304350419945,r,1,0.7649052499982645,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SAFETY,green,C,g,E,97,17,2,g,1,0.9164819580037147,None,2,17,97,12,136.74429608399805,,,,,,,,,136.73657587499474,136.74429608399805,137.22830120899744,137.22830120899744,137.22830120899744,138.14692979199754,g,1,0.9164819580037147,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SADNESS,blue,C,b,E,98,18,2,b,1,0.57667112499621,None,2,18,98,8,138.15958129199862,,,,,,,,,138.15194245900057,138.15958129199862,138.64501595899492,138.64501595899492,138.64501595899492,139.2306489170005,b,1,0.57667112499621,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
GRASS,blue,I,b,N,99,19,2,b,1,0.9470803329968476,None,2,19,99,23,139.2435651669948,,,,,,,,,139.23590970900113,139.2435651669948,139.72866833399894,139.72866833399894,139.72866833399894,140.68044129199552,b,1,0.9470803329968476,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
GRASS,green,C,g,N,100,20,2,g,1,1.278659666000749,None,2,20,100,22,140.68943204199604,,,,,,,,,140.68139762499777,140.68943204199604,141.17906954199862,141.17906954199862,141.17906954199862,142.46409324999695,g,1,1.278659666000749,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SKY,blue,C,b,N,101,21,2,b,1,0.8248250409960747,None,2,21,101,20,142.47717195899895,,,,,,,,,142.46966870899632,142.47717195899895,142.96184741699835,142.96184741699835,142.96184741699835,143.7973517499995,b,1,0.8248250409960747,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,yellow,I,y,N,102,22,2,y,1,0.9153777079991414,None,2,22,102,29,143.8102141249983,,,,,,,,,143.8024254999982,143.8102141249983,144.29541012499976,144.29541012499976,144.29541012499976,145.21412374999636,y,1,0.9153777079991414,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BALL,red,C,r,N,103,23,2,r,1,1.077659708003921,None,2,23,103,30,145.22674225000083,,,,,,,,,145.219323583995,145.22674225000083,145.71199666699977,145.71199666699977,145.71199666699977,146.79742695899768,r,1,1.077659708003921,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BALL,green,I,g,N,104,24,2,g,1,0.799008791000233,None,2,24,104,31,146.81252924999717,,,,,,,,,146.7982476670004,146.81252924999717,147.29579999999987,147.29579999999987,147.29579999999987,148.09766674999992,g,1,0.799008791000233,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,blue,I,b,N,105,25,2,b,1,0.780547165995813,None,2,25,105,39,148.11152404199674,,,,,,,,,148.1034439590003,148.11152404199674,148.59547512499557,148.59547512499557,148.59547512499557,149.38082904199837,b,1,0.780547165995813,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEACE,blue,C,b,E,106,26,2,r,0,0.7220539990012185,None,2,26,106,2,149.39417108400085,,,,,,,,,149.38649599999917,149.39417108400085,149.87889516699943,149.87889516699943,149.87889516699943,150.604043542,r,0,0.7220539990012185,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BUS,green,I,g,N,107,27,2,g,1,1.1719384159951005,None,2,27,107,37,150.61532937499578,,,,,,,,,150.60836795900104,150.61532937499578,151.10509266699955,151.10509266699955,151.10509266699955,152.28090595899994,g,1,1.1719384159951005,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ANGER,red,C,r,E,108,28,2,r,1,1.0579384169977857,None,2,28,108,6,152.29395058399678,,,,,,,,,152.28679508400091,152.29395058399678,152.778888791996,152.778888791996,152.778888791996,153.84763658399606,r,1,1.0579384169977857,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,yellow,C,y,E,109,29,2,y,1,0.729333957999188,None,2,29,109,4,153.86019558399857,,,,,,,,,153.8524641249969,153.86019558399857,154.3456228340001,154.3456228340001,154.3456228340001,155.08090883399564,y,1,0.729333957999188,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
CALM,blue,C,b,E,110,30,2,b,1,0.760960082996462,None,2,30,110,18,155.09320583399676,,,,,,,,,155.08539733399812,155.09320583399676,155.57900670899835,155.57900670899835,155.57900670899835,156.34763695899892,b,1,0.760960082996462,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SADNESS,green,I,g,E,111,31,2,g,1,0.948191167000914,None,2,31,111,9,156.3602849999952,,,,,,,,,156.3527411670002,156.3602849999952,156.84585470899765,156.84585470899765,156.84585470899765,157.7977541250002,g,1,0.948191167000914,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LOVE,red,C,r,E,112,32,2,r,1,0.7919583749971935,None,2,32,112,0,157.8094050419968,,,,,,,,,157.80189275000157,157.8094050419968,158.29595233399596,158.29595233399596,158.29595233399596,159.09828295899933,r,1,0.7919583749971935,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DISGUST,blue,I,b,E,113,33,2,b,1,0.7151693749983679,None,2,33,113,17,159.1112839999987,,,,,,,,,159.10364724999818,159.1112839999987,159.59591387499677,159.59591387499677,159.59591387499677,160.31448212499527,b,1,0.7151693749983679,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DISGUST,green,C,g,E,114,34,2,g,1,0.725994583001011,None,2,34,114,16,160.32393333399523,,,,,,,,,160.31551262499852,160.32393333399523,160.81198304199643,160.81198304199643,160.81198304199643,161.54766808400018,g,1,0.725994583001011,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
TREE,red,I,r,N,115,35,2,y,0,1.1739517500027432,None,2,35,115,27,161.5596695839995,,,,,,,,,161.552129124997,161.5596695839995,162.04609295899718,162.04609295899718,162.04609295899718,163.23157708399958,y,0,1.1739517500027432,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
HAPPINESS,green,I,g,E,116,36,2,g,1,1.1987858739958028,None,2,36,116,15,163.24484279199532,,,,,,,,,163.23713629199483,163.24484279199532,163.72939966699778,163.72939966699778,163.72939966699778,164.93152016699605,g,1,1.1987858739958028,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,green,C,g,N,117,37,2,g,1,0.9578350829979172,None,2,37,117,38,164.94566849999683,,,,,,,,,164.9380231249961,164.94566849999683,165.42933520899533,165.42933520899533,165.42933520899533,166.39793533399643,g,1,0.9578350829979172,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
CALM,red,I,y,E,118,38,2,r,0,0.7670621669967659,None,2,38,118,19,166.41038512499654,,,,,,,,,166.4027160839978,166.41038512499654,166.896027625,166.896027625,166.896027625,167.6647011249952,r,0,0.7670621669967659,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,red,C,r,E,119,39,2,r,1,1.0513125829966157,None,2,39,119,10,167.67784254199796,,,,,,,,,167.6702049999949,167.67784254199796,168.16280033400108,168.16280033400108,168.16280033400108,169.22085149999475,r,1,1.0513125829966157,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
TREE,red,I,r,N,120,0,3,g,0,0.8098637500006589,None,3,0,120,27,169.23253199999453,,,,,,,,,169.22496520899585,169.23253199999453,169.72229091700137,169.72229091700137,169.72229091700137,170.53808091699466,g,0,0.8098637500006589,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BALL,red,C,r,N,121,1,3,r,1,0.781917833002808,None,3,1,121,30,170.5494042499995,,,,,,,,,170.54260191699723,170.5494042499995,171.03909854199446,171.03909854199446,171.03909854199446,171.83178645899898,r,1,0.781917833002808,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,blue,I,b,N,122,2,3,b,1,0.5704209169998649,None,3,2,122,39,171.84394079200138,,,,,,,,,171.83655987499515,171.84394079200138,172.32969654200133,172.32969654200133,172.32969654200133,172.90468779199728,b,1,0.5704209169998649,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,blue,C,b,N,123,3,3,b,1,0.5367548740032362,None,3,3,123,28,172.9165621669963,,,,,,,,,172.9101359999986,172.9165621669963,173.4063469169996,173.4063469169996,173.4063469169996,173.9485459169955,b,1,0.5367548740032362,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ANGER,yellow,I,y,E,124,4,3,y,1,1.2788484999982757,None,3,4,124,7,173.9622764999949,,,,,,,,,173.9543257089972,173.9622764999949,174.44642374999967,174.44642374999967,174.44642374999967,175.7316829170013,y,1,1.2788484999982757,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEN,blue,C,b,N,125,5,3,b,1,0.6083880410005804,None,3,5,125,32,175.74416799999744,,,,,,,,,175.7364145419997,175.74416799999744,176.22978233399772,176.22978233399772,176.22978233399772,176.84865991699917,b,1,0.6083880410005804,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
HAPPINESS,yellow,C,y,E,126,6,3,y,1,0.575606082995364,None,3,6,126,14,176.86195195899927,,,,,,,,,176.85401641699718,176.86195195899927,177.34656870899926,177.34656870899926,177.34656870899926,177.93200916700152,y,1,0.575606082995364,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BUS,yellow,C,y,N,127,7,3,y,1,0.8194034580010339,None,3,7,127,36,177.94402295899636,,,,,,,,,177.9366295840009,177.94402295899636,178.42987291699683,178.42987291699683,178.42987291699683,179.25509358399722,y,1,0.8194034580010339,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
BUS,green,I,g,N,128,8,3,g,1,0.6128410830060602,None,3,8,128,37,179.2656989169991,,,,,,,,,179.25618608399964,179.2656989169991,179.75548762499966,179.75548762499966,179.75548762499966,180.37203066700022,g,1,0.6128410830060602,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEACE,red,I,r,E,129,9,3,r,1,0.8512917499974719,None,3,9,129,3,180.38381687500078,,,,,,,,,180.3770386249962,180.38381687500078,180.87207433399453,180.87207433399453,180.87207433399453,181.7322860419954,r,1,0.8512917499974719,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SKY,red,I,r,N,130,10,3,r,1,0.565471667003294,None,3,10,130,21,181.74626562499907,,,,,,,,,181.7386231249984,181.74626562499907,182.22996633399453,182.22996633399453,182.22996633399453,182.79892937499972,r,1,0.565471667003294,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
RIVER,yellow,I,y,N,131,11,3,y,1,1.055524792005599,None,3,11,131,29,182.81277729199792,,,,,,,,,182.80476541700045,182.81277729199792,183.29586949999793,183.29586949999793,183.29586949999793,184.3544115420009,y,1,1.055524792005599,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,yellow,C,y,N,132,12,3,y,1,0.44961225000588456,None,3,12,132,24,184.3666807089976,,,,,,,,,184.35993583399977,184.3666807089976,184.8556918749964,184.8556918749964,184.8556918749964,185.31590179199702,y,1,0.44961225000588456,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ANGER,red,C,r,E,133,13,3,r,1,0.9989111670001876,None,3,13,133,6,185.32944195899472,,,,,,,,,185.32166416700056,185.32944195899472,185.81352387499646,185.81352387499646,185.81352387499646,186.81537279199983,r,1,0.9989111670001876,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
HAPPINESS,green,I,g,E,134,14,3,b,0,1.102657249000913,None,3,14,134,15,186.82884070900036,,,,,,,,,186.8210339590005,186.82884070900036,187.31368962499982,187.31368962499982,187.31368962499982,188.42202858399833,b,0,1.102657249000913,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
ROSE,red,C,r,N,135,15,3,b,0,0.7656166250017122,None,3,15,135,34,188.43346587500127,,,,,,,,,188.42672504200164,188.43346587500127,188.92277266699966,188.92277266699966,188.92277266699966,189.69915749999927,b,0,0.7656166250017122,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LOVE,red,C,r,E,136,16,3,r,1,0.7451357079989975,None,3,16,136,0,189.71243487500033,,,,,,,,,189.7046063339949,189.71243487500033,190.19717816699995,190.19717816699995,190.19717816699995,190.94878616699862,r,1,0.7451357079989975,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DISGUST,green,C,g,E,137,17,3,g,1,1.0894757499991101,None,3,17,137,16,190.96086733399716,,,,,,,,,190.95357299999887,190.96086733399716,191.44699683399813,191.44699683399813,191.44699683399813,192.53892820899637,g,1,1.0894757499991101,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,yellow,C,y,E,138,18,3,y,1,0.5500708330000634,None,3,18,138,4,192.55136916699848,,,,,,,,,192.54440970900032,192.55136916699848,193.04042758399737,193.04042758399737,193.04042758399737,193.59916837499622,y,1,0.5500708330000634,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
JOY,red,I,r,E,139,19,3,r,1,1.410261791999801,None,3,19,139,5,193.6085061249978,,,,,,,,,193.60027529199579,193.6085061249978,194.09724595899752,194.09724595899752,194.09724595899752,195.51602933400136,r,1,1.410261791999801,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SUN,green,I,g,N,140,20,3,g,1,0.9076163740028278,None,3,20,140,25,195.52802220900048,,,,,,,,,195.5203609589953,195.52802220900048,196.0139168339956,196.0139168339956,196.0139168339956,196.93291562499508,g,1,0.9076163740028278,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
CALM,red,I,y,E,141,21,3,r,0,1.257739666994894,None,3,21,141,19,196.9452876669966,,,,,,,,,196.93764499999816,196.9452876669966,197.43080983399705,197.43080983399705,197.43080983399705,198.69974495899805,r,0,1.257739666994894,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
PEN,yellow,I,y,N,142,22,3,y,1,1.087889708003786,None,3,22,142,33,198.71243133399548,,,,,,,,,198.70456312500028,198.71243133399548,199.1976882089948,199.1976882089948,199.1976882089948,200.2890058339981,y,1,1.087889708003786,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LEAF,green,C,g,N,143,23,3,g,1,1.2165907910020906,None,3,23,143,38,200.30046999999468,,,,,,,,,200.29374762500083,200.30046999999468,200.791032000001,200.791032000001,200.791032000001,202.01627941699553,g,1,1.2165907910020906,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
TREE,green,C,g,N,144,24,3,g,1,0.7884625829974539,None,3,24,144,26,202.02862266699958,,,,,,,,,202.02104683400103,202.02862266699958,202.51427404199785,202.51427404199785,202.51427404199785,203.30562058399664,g,1,0.7884625829974539,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DANGER,blue,I,b,E,145,25,3,b,1,0.8806212499985122,None,3,25,145,11,203.31690037500084,,,,,,,,,203.310235500001,203.31690037500084,203.8061335839957,203.8061335839957,203.8061335839957,204.68909641700156,b,1,0.8806212499985122,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
DISGUST,blue,I,b,E,146,26,3,b,1,0.40951454100286355,None,3,26,146,17,204.70082008399913,,,,,,,,,204.69419579199894,204.70082008399913,205.1911651670016,205.1911651670016,205.1911651670016,205.6058549169975,b,1,0.40951454100286355,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
LOVE,blue,I,b,E,147,27,3,b,1,0.8495416250007111,None,3,27,147,1,205.61723637500108,,,,,,,,,205.6100682499964,205.61723637500108,206.10710133399698,206.10710133399698,206.10710133399698,206.9666542499981,b,1,0.8495416250007111,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
SAFETY,green,C,g,E,148,28,3,g,1,0.5741059170031804,None,3,28,148,12,206.98091608400136,,,,,,,,,206.97226741699706,206.98091608400136,207.4636273340002,207.4636273340002,207.4636273340002,208.04960141699848,g,1,0.5741059170031804,None,,,,,05,001,2025-11-13_17h43.19.372,stroop task,,2025.1.1,None,2025-11-13 17h43.25.794110 +0530,
