pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,12,0,3,c,1,0.2725123340205755,None,,,,,3,0,12,0,,,,,30.048279790993547,,30.03982500001439,30.048279790993547,31.0307535410102,31.0307535410102,31.0307535410102,31.0307535410102,31.038523249997525,32.029919708002126,32.029919708002126,32.30610629101284,c,1,0.2725123340205755,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,13,1,3,z,1,0.41435595898656175,None,,,,,3,1,13,1,,,,,32.315492916008225,,32.306583708006656,32.315492916008225,33.29727662500227,33.29727662500227,33.29727662500227,33.29727662500227,33.31251012501889,34.30513995801448,34.30513995801448,34.72286191600142,z,1,0.41435595898656175,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,14,2,3,c,0,0.35023929199087434,None,,,,,3,2,14,2,,,,,34.7316622910148,,34.723347958002705,34.7316622910148,35.71477491600672,35.71477491600672,35.71477491600672,35.71477491600672,35.72265512502054,36.71334045799449,36.71334045799449,37.07323962499504,c,0,0.35023929199087434,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,15,3,3,x,1,0.25844141698325984,None,,,,,3,3,15,3,,,,,37.082260458002565,,37.073715750011615,37.082260458002565,38.06402945800801,38.06402945800801,38.06402945800801,38.06402945800801,38.07934937500977,39.07202175000566,39.07202175000566,39.339994375011884,x,1,0.25844141698325984,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
50,c,16,0,4,c,1,0.39600700000301003,None,,,,,4,0,16,0,,,,,39.35017308301758,,39.340584457997466,39.35017308301758,40.33154516600189,40.33154516600189,40.33154516600189,40.33154516600189,40.34663666601409,41.33866816601949,41.33866816601949,41.73988708300749,c,1,0.39600700000301003,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,17,1,4,z,1,0.2148925419896841,None,,,,,4,1,17,1,,,,,41.74898720800411,,41.740412041021045,41.74898720800411,42.73126308299834,42.73126308299834,42.73126308299834,42.73126308299834,42.747202875005314,43.738689541001804,43.738689541001804,43.95709562499542,z,1,0.2148925419896841,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,18,2,4,v,1,0.2690880419977475,None,,,,,4,2,18,2,,,,,43.96674537501531,,43.95778229102143,43.96674537501531,44.95541645801859,44.95541645801859,44.95541645801859,44.95541645801859,44.9629201250209,45.95547816599719,45.95547816599719,46.231069333007326,v,1,0.2690880419977475,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,19,3,4,x,1,0.2506004579772707,None,,,,,4,3,19,3,,,,,46.24052441600361,,46.23156891600229,46.24052441600361,47.23108712499379,47.23108712499379,47.23108712499379,47.23108712499379,47.23901437499444,48.23104295801022,48.23104295801022,48.490282832994126,x,1,0.2506004579772707,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
50,c,20,0,5,c,1,0.22281804197700694,None,,,,,5,0,20,0,,,,,48.49975441599963,,48.490872082998976,48.49975441599963,49.48125599999912,49.48125599999912,49.48125599999912,49.48125599999912,49.4973946660175,50.48898879101034,50.48898879101034,50.714122416015016,c,1,0.22281804197700694,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,21,1,5,z,1,0.2100186670140829,None,,,,,5,1,21,1,,,,,50.72240766600589,,50.714663125021616,50.72240766600589,51.71445975001552,51.71445975001552,51.71445975001552,51.71445975001552,51.71445975001552,52.70564374999958,52.70564374999958,52.92356220801594,z,1,0.2100186670140829,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,22,2,5,v,1,0.23970962601015344,None,,,,,5,2,22,2,,,,,52.93298633300583,,52.92404566600453,52.93298633300583,53.92247541600955,53.92247541600955,53.92247541600955,53.92247541600955,53.93023800000083,54.91405320802005,54.91405320802005,55.15705454102135,v,1,0.23970962601015344,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,23,3,5,x,1,0.24701395802549087,None,,,,,5,3,23,3,,,,,55.16576299999724,,55.157540415995754,55.16576299999724,56.14821829099674,56.14821829099674,56.14821829099674,56.14821829099674,56.15618474999792,57.15590737501043,57.15590737501043,57.40730925000389,x,1,0.24701395802549087,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
50,c,24,0,6,v,0,0.33684199998970143,None,,,,,6,0,24,0,,,,,57.41598858300131,,57.40778050001245,57.41598858300131,58.40597799999523,58.40597799999523,58.40597799999523,58.40597799999523,58.41368120801053,59.405990250001196,59.405990250001196,59.74772920800024,v,0,0.33684199998970143,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-150,z,25,1,6,z,1,0.4784681669843849,None,,,,,6,1,25,1,,,,,59.757404833013425,,59.74820579099469,59.757404833013425,60.74752879102016,60.74752879102016,60.74752879102016,60.74752879102016,60.74752879102016,61.73942724999506,61.73942724999506,62.22421954100719,z,1,0.4784681669843849,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
150,v,26,2,6,v,1,0.07494825098547153,None,,,,,6,2,26,2,,,,,62.234163250017446,,62.22481945800246,62.234163250017446,63.2228342909948,63.2228342909948,63.2228342909948,63.2228342909948,63.230778416007524,64.22284104101709,64.22284104101709,64.3075966250035,v,1,0.07494825098547153,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
-50,x,27,3,6,x,1,0.22772758398787118,None,,,,,6,3,27,3,,,,,64.31764629101963,,64.30835050001042,64.31764629101963,65.30622554101865,65.30622554101865,65.30622554101865,65.30622554101865,65.31399045800208,66.30619466601638,66.30619466601638,66.54129725001985,x,1,0.22772758398787118,None,,,,,,,,,,,,,,,02,001,2025-10-01_15h39.03.082,MotorSequence,,2025.1.1,119.19454334520667,2025-10-01 15h39.10.661631 +0530,
