thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,text.stopped,instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,thankyou.started,text_2.started,text_2.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
54,0,54,[np.float64(0.3388888888888889)],[np.float64(0.4766666666666667)],[1],[0],[0],[1.9422507919953205],['target'],54,0,54,0,87.60973795800237,,,,,,10,87.5971742910042,87.60973795800237,87.60973795800237,0.02440125000430271,89.53947420800978,[np.float64(0.3388888888888889)],[np.float64(0.4766666666666667)],[1],[0],[0],[1.9422507919953205],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
55,0,55,[np.float64(0.35888888888888887)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.3128657079942059],['target'],55,0,55,0,89.57013962500787,,,,,,10,89.55966233300569,89.57013962500787,89.57013962500787,0.02004083299834747,90.87258412499796,[np.float64(0.35888888888888887)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.3128657079942059],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
56,0,56,[np.float64(-0.03777777777777778)],[np.float64(0.40444444444444444)],[1],[0],[0],[1.5127459579962306],['target'],56,0,56,0,90.90379129099892,,,,,,10,90.89322858300875,90.90379129099892,90.90379129099892,0.020471457988605835,92.40603325000848,[np.float64(-0.03777777777777778)],[np.float64(0.40444444444444444)],[1],[0],[0],[1.5127459579962306],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
57,0,57,[np.float64(0.31333333333333335)],[np.float64(0.47333333333333333)],[1],[0],[0],[1.2715984169917647],['target'],57,0,57,0,92.4275421659986,,,,,,5,92.41789583300124,92.4275421659986,92.4275421659986,0.01169558399124071,93.68956254101067,[np.float64(0.31333333333333335)],[np.float64(0.47333333333333333)],[1],[0],[0],[1.2715984169917647],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
58,0,58,[np.float64(0.2822222222222222)],[np.float64(0.3)],[1],[0],[0],[1.1029361660039285],['target'],58,0,58,0,93.7145635830093,,,,,,5,93.70395970800018,93.7145635830093,93.7145635830093,0.014234791000490077,94.8069815409981,[np.float64(0.2822222222222222)],[np.float64(0.3)],[1],[0],[0],[1.1029361660039285],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
59,0,59,[np.float64(-0.4077777777777778)],[np.float64(0.16)],[1],[0],[0],[1.623105917009525],['target'],59,0,59,0,94.84669204099919,,,,,,10,94.83334399999876,94.84669204099919,94.84669204099919,0.026168625001446344,96.4564999580034,[np.float64(-0.4077777777777778)],[np.float64(0.16)],[1],[0],[0],[1.623105917009525],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
60,0,60,"[np.float64(-0.034444444444444444), np.float64(-0.017777777777777778)]","[np.float64(-0.17333333333333334), np.float64(-0.16777777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.1482615420100046, 1.947981000004802]","[None, 'target']",60,0,60,0,96.56613120800466,,,,,,5,96.5592477080063,96.56613120800466,96.56613120800466,0.10257695800100919,98.50731275000726,"[np.float64(-0.034444444444444444), np.float64(-0.017777777777777778)]","[np.float64(-0.17333333333333334), np.float64(-0.16777777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.1482615420100046, 1.947981000004802]","[None, 'target']",,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
61,0,61,[np.float64(-0.13)],[np.float64(-0.22111111111111112)],[1],[0],[0],[1.2182832499966025],['target'],61,0,61,0,98.53337787500641,,,,,,5,98.52242212501005,98.53337787500641,98.53337787500641,0.014883583004120737,99.74078562500654,[np.float64(-0.13)],[np.float64(-0.22111111111111112)],[1],[0],[0],[1.2182832499966025],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
62,0,62,[np.float64(-0.1711111111111111)],[np.float64(-0.33111111111111113)],[1],[0],[0],[1.4883131670067087],['target'],62,0,62,0,99.78089133300819,,,,,,10,99.7677119160071,99.78089133300819,99.78089133300819,0.0267295420053415,101.25607737500104,[np.float64(-0.1711111111111111)],[np.float64(-0.33111111111111113)],[1],[0],[0],[1.4883131670067087],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
63,0,63,[np.float64(-0.4177777777777778)],[np.float64(-0.12222222222222222)],[1],[0],[0],[1.3891547919920413],['target'],63,0,63,0,101.27687191600853,,,,,,5,101.26783166600217,101.27687191600853,101.27687191600853,0.011587458997382782,102.65705441600585,[np.float64(-0.4177777777777778)],[np.float64(-0.12222222222222222)],[1],[0],[0],[1.3891547919920413],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
64,0,64,[np.float64(0.3977777777777778)],[np.float64(0.33555555555555555)],[1],[0],[0],[1.9070232090016361],['target'],64,0,64,0,102.69554091600003,,,,,,10,102.68242166600248,102.69554091600003,102.69554091600003,0.025206874997820705,104.58949754100468,[np.float64(0.3977777777777778)],[np.float64(0.33555555555555555)],[1],[0],[0],[1.9070232090016361],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
65,0,65,[np.float64(-0.09555555555555556)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.7222074169985717],['target'],65,0,65,0,104.61010933300713,,,,,,5,104.60096100000374,104.61010933300713,104.61010933300713,0.011294583004200831,106.32323920800991,[np.float64(-0.09555555555555556)],[np.float64(-0.3511111111111111)],[1],[0],[0],[1.7222074169985717],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
66,0,66,[np.float64(-0.36)],[np.float64(-0.09555555555555556)],[1],[0],[0],[1.5247476250078762],['target'],66,0,66,0,106.36124025000026,,,,,,10,106.34845091600437,106.36124025000026,106.36124025000026,0.025048291005077772,107.87324475000787,[np.float64(-0.36)],[np.float64(-0.09555555555555556)],[1],[0],[0],[1.5247476250078762],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
67,0,67,[np.float64(-0.37222222222222223)],[np.float64(-0.09666666666666666)],[1],[0],[0],[1.0234081669914303],['target'],67,0,67,0,107.89334016600333,,,,,,5,107.88435775000835,107.89334016600333,107.89334016600333,0.010966625006403774,108.9078515410074,[np.float64(-0.37222222222222223)],[np.float64(-0.09666666666666666)],[1],[0],[0],[1.0234081669914303],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
68,0,68,[np.float64(-0.2822222222222222)],[np.float64(-0.47444444444444445)],[1],[0],[0],[1.8553168329963228],['target'],68,0,68,0,108.947265625,,,,,,10,108.93431875000533,108.947265625,108.947265625,0.02626504200452473,110.78968020800676,[np.float64(-0.2822222222222222)],[np.float64(-0.47444444444444445)],[1],[0],[0],[1.8553168329963228],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
69,0,69,[np.float64(-0.49777777777777776)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.140804916009074],['target'],69,0,69,0,110.80843229099992,,,,,,5,110.80006708300789,110.80843229099992,110.80843229099992,0.010238832997856662,111.94095870800084,[np.float64(-0.49777777777777776)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.140804916009074],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
70,0,70,[np.float64(0.48)],[np.float64(-0.39222222222222225)],[1],[0],[0],[1.4999452909978572],['target'],70,0,70,0,111.96777891600505,,,,,,5,111.95689129100356,111.96777891600505,111.96777891600505,0.015736290995846502,113.45689541600586,[np.float64(0.48)],[np.float64(-0.39222222222222225)],[1],[0],[0],[1.4999452909978572],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
71,0,71,[np.float64(0.19777777777777777)],[np.float64(0.07888888888888888)],[1],[0],[0],[1.2692358750064159],['target'],71,0,71,0,113.48159258300439,,,,,,5,113.47136141599913,113.48159258300439,113.48159258300439,0.01430666699889116,114.74066279100953,[np.float64(0.19777777777777777)],[np.float64(0.07888888888888888)],[1],[0],[0],[1.2692358750064159],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
72,0,72,[np.float64(0.10444444444444445)],[np.float64(-0.4288888888888889)],[1],[0],[0],[2.124778792000143],['target'],72,0,72,0,114.77843079100421,,,,,,10,114.76568091601075,114.77843079100421,114.77843079100421,0.024854041999788024,116.89051466601086,[np.float64(0.10444444444444445)],[np.float64(-0.4288888888888889)],[1],[0],[0],[2.124778792000143],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
73,0,73,[np.float64(-0.44222222222222224)],[np.float64(0.0)],[1],[0],[0],[1.7455844999931287],['target'],73,0,73,0,116.92215191600553,,,,,,10,116.91152916599822,116.92215191600553,116.92215191600553,0.020840791999944486,118.65717104100622,[np.float64(-0.44222222222222224)],[np.float64(0.0)],[1],[0],[0],[1.7455844999931287],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
74,0,74,[np.float64(0.12333333333333334)],[np.float64(0.10777777777777778)],[1],[0],[0],[1.3219765000103507],['target'],74,0,74,0,118.6778156250075,,,,,,5,118.66857954100124,118.6778156250075,118.6778156250075,0.011242958004004322,119.99062333299662,[np.float64(0.12333333333333334)],[np.float64(0.10777777777777778)],[1],[0],[0],[1.3219765000103507],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
75,0,75,[np.float64(0.10111111111111111)],[np.float64(-0.4122222222222222)],[1],[0],[0],[1.9742313750030007],['target'],75,0,75,0,120.0289079159993,,,,,,10,120.0160275829985,120.0289079159993,120.0289079159993,0.025244332995498553,121.99030366601073,[np.float64(0.10111111111111111)],[np.float64(-0.4122222222222222)],[1],[0],[0],[1.9742313750030007],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
76,0,76,[np.float64(-0.23)],[np.float64(-0.12222222222222222)],[1],[0],[0],[1.7800639580091229],['target'],76,0,76,0,122.02073912500055,,,,,,10,122.01022424999974,122.02073912500055,122.02073912500055,0.01977383400662802,123.79033833299764,[np.float64(-0.23)],[np.float64(-0.12222222222222222)],[1],[0],[0],[1.7800639580091229],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
77,0,77,[np.float64(0.42444444444444446)],[np.float64(0.29555555555555557)],[1],[0],[0],[1.4740702919953037],['target'],77,0,77,0,123.80997566600854,,,,,,5,123.80126008299703,123.80997566600854,123.80997566600854,0.010775667004054412,125.27541675000975,[np.float64(0.42444444444444446)],[np.float64(0.29555555555555557)],[1],[0],[0],[1.4740702919953037],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
78,0,78,[np.float64(-0.3022222222222222)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.7041467079980066],['target'],78,0,78,0,125.31571654100844,,,,,,10,125.30248345799919,125.31571654100844,125.31571654100844,0.02687220800726209,127.00667370800511,[np.float64(-0.3022222222222222)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.7041467079980066],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
79,0,79,[np.float64(0.2788888888888889)],[np.float64(-0.3655555555555556)],[1],[0],[0],[1.9303245409973897],['target'],79,0,79,0,127.037667083001,,,,,,10,127.02706316600961,127.037667083001,127.037667083001,0.020238249999238178,128.9574382080027,[np.float64(0.2788888888888889)],[np.float64(-0.3655555555555556)],[1],[0],[0],[1.9303245409973897],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
80,0,80,[np.float64(0.4688888888888889)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.7234365839976817],['target'],80,0,80,0,128.9778438330104,,,,,,5,128.9685230000032,128.9778438330104,128.9778438330104,0.010939416999462992,130.6920470000041,[np.float64(0.4688888888888889)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.7234365839976817],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
81,0,81,[np.float64(0.22111111111111112)],[np.float64(0.5)],[1],[0],[0],[2.1009769170050276],['target'],81,0,81,0,130.7180380409991,,,,,,5,130.70704608300002,130.7180380409991,130.7180380409991,0.014804667007410899,132.80809912500263,[np.float64(0.22111111111111112)],[np.float64(0.5)],[1],[0],[0],[2.1009769170050276],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
82,0,82,[np.float64(0.28888888888888886)],[np.float64(0.23555555555555555)],[1],[0],[0],[1.2349384169938276],['target'],82,0,82,0,132.83430083299754,,,,,,5,132.82336320800823,132.83430083299754,132.83430083299754,0.015065625004353933,134.05836241600628,[np.float64(0.28888888888888886)],[np.float64(0.23555555555555555)],[1],[0],[0],[1.2349384169938276],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
83,0,83,[np.float64(-0.36666666666666664)],[np.float64(0.017777777777777778)],[1],[0],[0],[1.669165624989546],['target'],83,0,83,0,134.08241541600728,,,,,,5,134.072537458007,134.08241541600728,134.08241541600728,0.014015749999089167,135.7417676250043,[np.float64(-0.36666666666666664)],[np.float64(0.017777777777777778)],[1],[0],[0],[1.669165624989546],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
84,0,84,[np.float64(0.37666666666666665)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.9055023749970132],['target'],84,0,84,0,135.78147779100982,,,,,,10,135.76820729101019,135.78147779100982,135.78147779100982,0.026278208009898663,137.67375458301103,[np.float64(0.37666666666666665)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.9055023749970132],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
85,0,85,[np.float64(0.06333333333333334)],[np.float64(0.4588888888888889)],[1],[0],[0],[1.2078887909883633],['target'],85,0,85,0,137.6945037080004,,,,,,5,137.684884125003,137.6945037080004,137.6945037080004,0.010983999993186444,138.89285783300875,[np.float64(0.06333333333333334)],[np.float64(0.4588888888888889)],[1],[0],[0],[1.2078887909883633],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
86,0,86,[np.float64(-0.34444444444444444)],[np.float64(-0.39111111111111113)],[1],[0],[0],[1.7493313329905504],['target'],86,0,86,0,138.91928083299717,,,,,,5,138.9083570829971,138.91928083299717,138.91928083299717,0.015305458000511862,140.6577470409975,[np.float64(-0.34444444444444444)],[np.float64(-0.39111111111111113)],[1],[0],[0],[1.7493313329905504],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
87,0,87,[np.float64(0.21888888888888888)],[np.float64(-0.19555555555555557)],[1],[0],[0],[1.2731818749889499],['target'],87,0,87,0,140.69707554100023,,,,,,10,140.68395579099888,140.69707554100023,140.69707554100023,0.026052875007735565,141.95718304099864,[np.float64(0.21888888888888888)],[np.float64(-0.19555555555555557)],[1],[0],[0],[1.2731818749889499],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
88,0,88,[np.float64(-0.41444444444444445)],[np.float64(-0.10888888888888888)],[1],[0],[0],[1.6911947909975424],['target'],88,0,88,0,141.97626083300565,,,,,,5,141.96775875000458,141.97626083300565,141.97626083300565,0.010426416003610939,143.65903941600118,[np.float64(-0.41444444444444445)],[np.float64(-0.10888888888888888)],[1],[0],[0],[1.6911947909975424],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
89,0,89,[np.float64(0.2788888888888889)],[np.float64(-0.3022222222222222)],[1],[0],[0],[1.5011262920015724],['target'],89,0,89,0,143.68478224999853,,,,,,5,143.67373495800712,143.68478224999853,143.68478224999853,0.014499292010441422,145.17492316600692,[np.float64(0.2788888888888889)],[np.float64(-0.3022222222222222)],[1],[0],[0],[1.5011262920015724],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
90,0,90,[np.float64(0.4311111111111111)],[np.float64(-0.32)],[1],[0],[0],[1.1694342919945484],['target'],90,0,90,0,145.19847558300535,,,,,,5,145.18866250000428,145.19847558300535,145.19847558300535,0.013584207990788855,146.3581610830006,[np.float64(0.4311111111111111)],[np.float64(-0.32)],[1],[0],[0],[1.1694342919945484],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
91,0,91,[np.float64(0.2)],[np.float64(0.09)],[1],[0],[0],[1.418810957999085],['target'],91,0,91,0,146.38258637500985,,,,,,5,146.37272895799833,146.38258637500985,146.38258637500985,0.01440737499797251,147.79160558299918,[np.float64(0.2)],[np.float64(0.09)],[1],[0],[0],[1.418810957999085],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
92,0,92,[np.float64(-0.45)],[np.float64(-0.2788888888888889)],[1],[0],[0],[1.923667374998331],['target'],92,0,92,0,147.8307045410038,,,,,,10,147.81759795799735,147.8307045410038,147.8307045410038,0.025831541992374696,149.74131841601047,[np.float64(-0.45)],[np.float64(-0.2788888888888889)],[1],[0],[0],[1.923667374998331],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
93,0,93,[np.float64(0.07222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.2405146249948302],['target'],93,0,93,0,149.76224637500127,,,,,,5,149.75270720799745,149.76224637500127,149.76224637500127,0.011228000003029592,150.99330487500993,[np.float64(0.07222222222222222)],[np.float64(-0.4022222222222222)],[1],[0],[0],[1.2405146249948302],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
94,0,94,[np.float64(-0.16333333333333333)],[np.float64(0.41444444444444445)],[1],[0],[0],[1.8165742919954937],['target'],94,0,94,0,151.02010845800396,,,,,,5,151.0096134159976,151.02010845800396,151.02010845800396,0.01611366700672079,152.82624945799762,[np.float64(-0.16333333333333333)],[np.float64(0.41444444444444445)],[1],[0],[0],[1.8165742919954937],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
95,0,95,[np.float64(0.052222222222222225)],[np.float64(-0.27444444444444444)],[1],[0],[0],[2.135579791996861],['target'],95,0,95,0,152.85060995799722,,,,,,5,152.84042520800722,152.85060995799722,152.85060995799722,0.014019499998539686,154.97607187500398,[np.float64(0.052222222222222225)],[np.float64(-0.27444444444444444)],[1],[0],[0],[2.135579791996861],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
96,0,96,[np.float64(-0.07444444444444444)],[np.float64(-0.01888888888888889)],[1],[0],[0],[1.2184268749988405],['target'],96,0,96,0,155.00152187500498,,,,,,5,154.99068670799898,155.00152187500498,155.00152187500498,0.014458250007010065,156.2091811660066,[np.float64(-0.07444444444444444)],[np.float64(-0.01888888888888889)],[1],[0],[0],[1.2184268749988405],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
97,0,97,[np.float64(-0.0022222222222222222)],[np.float64(0.41333333333333333)],[1],[0],[0],[2.052303916992969],['target'],97,0,97,0,156.2330487910076,,,,,,5,156.2228316660039,156.2330487910076,156.2330487910076,0.013485125004081056,158.2752073330048,[np.float64(-0.0022222222222222222)],[np.float64(0.41333333333333333)],[1],[0],[0],[2.052303916992969],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
98,0,98,[np.float64(0.42333333333333334)],[np.float64(0.13777777777777778)],[1],[0],[0],[1.4029646670096554],['target'],98,0,98,0,158.29962895800418,,,,,,5,158.2892904580076,158.29962895800418,158.29962895800418,0.0139217920077499,159.69233345800603,[np.float64(0.42333333333333334)],[np.float64(0.13777777777777778)],[1],[0],[0],[1.4029646670096554],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
99,0,99,[np.float64(0.45444444444444443)],[np.float64(0.5)],[1],[0],[0],[2.0395025000034366],['target'],99,0,99,0,159.73146012501093,,,,,,10,159.71870791600668,159.73146012501093,159.73146012501093,0.0261752499936847,161.75825462500507,[np.float64(0.45444444444444443)],[np.float64(0.5)],[1],[0],[0],[2.0395025000034366],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
100,0,100,[np.float64(-0.034444444444444444)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.7648476249887608],['target'],100,0,100,0,161.7863990830083,,,,,,10,161.77627333300188,161.7863990830083,161.7863990830083,0.017869416988105513,163.54117300000507,[np.float64(-0.034444444444444444)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.7648476249887608],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
101,0,101,[np.float64(0.17555555555555555)],[np.float64(-0.2866666666666667)],[1],[0],[0],[1.430606333000469],['target'],101,0,101,0,163.57161516600172,,,,,,10,163.5611794580036,163.57161516600172,163.57161516600172,0.019858458006638102,164.9918351660017,[np.float64(0.17555555555555555)],[np.float64(-0.2866666666666667)],[1],[0],[0],[1.430606333000469],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
102,0,102,[np.float64(-0.49333333333333335)],[np.float64(0.4577777777777778)],[1],[0],[0],[1.612804040996707],['target'],102,0,102,0,165.02256024999951,,,,,,10,165.01204349999898,165.02256024999951,165.02256024999951,0.020058791007613763,166.62489958301012,[np.float64(-0.49333333333333335)],[np.float64(0.4577777777777778)],[1],[0],[0],[1.612804040996707],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
103,0,103,[np.float64(-0.1811111111111111)],[np.float64(0.07111111111111111)],[1],[0],[0],[1.2636479160137242],['target'],103,0,103,0,166.6557239160029,,,,,,10,166.6451017500076,166.6557239160029,166.6557239160029,0.020055208005942404,167.90879779100942,[np.float64(-0.1811111111111111)],[np.float64(0.07111111111111111)],[1],[0],[0],[1.2636479160137242],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
104,0,104,[np.float64(0.37)],[np.float64(-0.1288888888888889)],[1],[0],[0],[1.6085900839971146],['target'],104,0,104,0,167.92689504100417,,,,,,5,167.9189754580002,167.92689504100417,167.92689504100417,0.010030541991000064,169.52765025000554,[np.float64(0.37)],[np.float64(-0.1288888888888889)],[1],[0],[0],[1.6085900839971146],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
105,0,105,[np.float64(0.3088888888888889)],[np.float64(0.44666666666666666)],[1],[0],[0],[2.2709204999991925],['target'],105,0,105,0,169.56694208300905,,,,,,10,169.55390558300132,169.56694208300905,169.56694208300905,0.026060083007905632,171.82487108300847,[np.float64(0.3088888888888889)],[np.float64(0.44666666666666666)],[1],[0],[0],[2.2709204999991925],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
106,0,106,[np.float64(0.1622222222222222)],[np.float64(-0.25)],[1],[0],[0],[1.4905735830107005],['target'],106,0,106,0,171.84527833299944,,,,,,5,171.83574325000518,171.84527833299944,171.84527833299944,0.010724625011789612,173.32639316600398,[np.float64(0.1622222222222222)],[np.float64(-0.25)],[1],[0],[0],[1.4905735830107005],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
107,0,107,[np.float64(0.20777777777777778)],[np.float64(-0.31222222222222223)],[1],[0],[0],[0.974120958999265],['target'],107,0,107,0,173.36422029099776,,,,,,10,173.35152875000495,173.36422029099776,173.36422029099776,0.024971915991045535,174.32569191600487,[np.float64(0.20777777777777778)],[np.float64(-0.31222222222222223)],[1],[0],[0],[0.974120958999265],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
108,0,108,[np.float64(0.2311111111111111)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.6478733340045437],['target'],108,0,108,0,174.3539912910055,,,,,,10,174.34400491599808,174.3539912910055,174.3539912910055,0.01818016699689906,175.99192979100917,[np.float64(0.2311111111111111)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.6478733340045437],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
109,0,109,[np.float64(0.15222222222222223)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.040841249996447],['target'],109,0,109,0,176.01094624999678,,,,,,5,176.00230416600243,176.01094624999678,176.01094624999678,0.010228334009298123,177.04323020800075,[np.float64(0.15222222222222223)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.040841249996447],['target'],,,,,001,001,2025-09-28_01h17.17.649,VisualSearch,,2025.1.1,None,2025-09-28 01h17.24.356804 +0530,
